Iteration,Location,Date_Ref,Date_Target,MaskedP,Band,n1,n2,t1,f,minNx,w1,w2,MSLE,MSE,R2,UP,KP,Total_Time_Sec,Time_Sec,Time_Min,Time_Hours,Time_Days
1,france,20210328,20210822,31.07,3,14,200,0.01,1,4,0.75,0.25,0.075853277,27313.39371,0.726131255,0,100,102,41.6990387,1,0,0
1,france,20210328,20210822,31.07,4,14,200,0.01,1,4,0.25,0.75,0.090846698,27616.29641,0.773353131,0,100,77,16.7388618,1,0,0
1,france,20210328,20210822,31.07,4,14,200,0.01,1,4,0.5,0.5,0.092094208,29187.09899,0.760461558,0,100,72,12.2536933,1,0,0
1,france,20210328,20210822,31.07,4,14,200,0.01,1,4,0.75,0.25,0.097565607,31635.85199,0.740364649,0,100,68,7.5960066,1,0,0
1,france,20210328,20210822,31.07,5,14,200,0.01,1,4,0.25,0.75,0.161468535,36428.65694,0.732846519,0,100,96,36.438954,1,0,0
1,france,20210328,20210822,31.07,5,14,200,0.01,1,4,0.5,0.5,0.164336461,37389.7451,0.725798276,0,100,91,30.9841041,1,0,0
1,france,20210328,20210822,31.07,5,14,200,0.01,1,4,0.75,0.25,0.174706257,40903.77718,0.700027743,0,100,80,19.9224598,1,0,0
1,france,20210328,20210822,31.07,6,14,200,0.01,1,4,0.25,0.75,0.144621189,38281.89507,0.738416342,0,100,102,42.3693108,1,0,0
1,france,20210328,20210822,31.07,6,14,200,0.01,1,4,0.5,0.5,0.148504687,41007.76452,0.719790229,0,100,90,30.1000058,1,0,0
1,france,20210328,20210822,31.07,6,14,200,0.01,1,4,0.75,0.25,0.155787933,43398.44834,0.70345447,0,100,83,22.6482322,1,0,0
1,france,20210328,20210822,31.07,7,14,200,0.01,1,4,0.25,0.75,0.133376877,40061.35886,0.777012089,0,100,156,35.946655,2,0,0
1,france,20210328,20210822,31.07,7,14,200,0.01,1,4,0.5,0.5,0.133441017,41650.48094,0.768166782,0,100,135,14.9835973,2,0,0
1,france,20210328,20210822,31.07,7,14,200,0.01,1,4,0.75,0.25,0.14156023,46733.04735,0.739876407,0,100,120,0.1743136,2,0,0
1,france,20210328,20210822,31.07,8,14,200,0.01,1,4,0.25,0.75,0.223916497,39874.64907,0.752453971,0,100,125,4.6234144,2,0,0
1,france,20210328,20210822,31.07,8,14,200,0.01,1,4,0.5,0.5,0.227214926,41926.48226,0.739715974,0,100,117,57.0879828,1,0,0
1,france,20210328,20210822,31.07,8,14,200,0.01,1,4,0.75,0.25,0.23201167,46647.77523,0.710405689,0,100,99,38.8962343,1,0,0
1,france,20210328,20210822,31.07,9,14,200,0.01,1,4,0.25,0.75,0.207434398,39793.15031,0.729209999,0,100,155,34.7227504,2,0,0
1,france,20210328,20210822,31.07,9,14,200,0.01,1,4,0.5,0.5,0.206317247,41572.50175,0.71710162,0,100,146,25.8574017,2,0,0
1,france,20210328,20210822,31.07,9,14,200,0.01,1,4,0.75,0.25,0.217633194,45921.6618,0.687505846,0,100,127,7.1916104,2,0,0
1,france,20210328,20210822,31.07,10,14,200,0.01,1,4,0.25,0.75,0.22147888,28516.04955,0.712274961,0,100,171,51.1795046,2,0,0
1,france,20210328,20210822,31.07,10,14,200,0.01,1,4,0.5,0.5,0.221737019,29463.704,0.702713191,0,100,150,30.032652,2,0,0
1,france,20210328,20210822,31.07,10,14,200,0.01,1,4,0.75,0.25,0.233445149,31966.3511,0.677461648,0,100,125,4.9234939,2,0,0
